Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,389,22.754887,21.789278,23.706089
2020-01-02,389,22.068066,20.505476,23.608921
2020-01-03,389,21.809189,20.411636,23.473896
2020-01-04,389,21.941223,20.744343,23.829018
2020-01-05,389,21.860624,20.409374,23.71114
2020-01-06,389,21.914625,20.233059,23.88799
2020-01-07,389,22.182074,20.398136,24.214607
2020-01-08,389,22.517994,20.519293,24.606512
2020-01-09,389,22.823692,20.57829,24.9977
2020-01-10,389,22.69068,20.569328,24.771969
2020-01-11,389,22.707956,20.46363,24.784174
2020-01-12,389,22.6318,20.564785,24.67904
2020-01-13,389,22.57332,20.523666,24.473093
2020-01-14,389,22.505823,20.60912,24.082167
2020-01-15,389,22.26136,20.435402,23.625237
2020-01-16,389,22.525747,20.44321,24.123917
2020-01-17,389,22.200659,20.840216,24.040405
2020-01-18,389,21.882275,20.514515,23.899883
2020-01-19,389,22.065924,20.518053,24.12657
2020-01-20,389,22.482933,20.752048,24.56725
2020-01-21,389,22.793129,20.880003,24.859854
2020-01-22,389,22.754133,20.643791,24.736647
2020-01-23,389,22.60131,20.543453,24.564497
2020-01-24,389,22.689367,20.550947,24.64228
2020-01-25,389,22.752832,20.717564,24.639027
2020-01-26,389,22.754494,20.79764,24.526161
2020-01-27,389,22.544823,20.801334,24.107931
2020-01-28,389,22.46623,20.677227,23.907469
2020-01-29,389,22.49004,20.895054,23.631977
2020-01-30,389,22.31591,20.945885,23.65253
2020-01-31,389,22.089567,20.762644,23.574436
2020-02-01,389,21.962896,20.827143,23.494709
2020-02-02,389,22.275576,21.098091,24.003563
2020-02-03,389,22.1972,20.577663,23.985962
2020-02-04,389,22.152216,20.344189,23.968163
2020-02-05,389,22.427969,20.532536,24.423008
2020-02-06,389,22.597012,20.584263,24.60574
2020-02-07,389,22.76912,20.716917,24.840477
2020-02-08,389,22.849632,20.792458,24.925388
2020-02-09,389,22.607414,20.49556,24.473263
2020-02-10,389,22.442991,20.376865,24.455421
2020-02-11,389,22.447985,20.578102,24.223661
2020-02-12,389,22.39707,20.61503,23.886185
2020-02-13,389,22.364449,20.672684,23.97306
2020-02-14,389,22.389948,21.011248,24.114567
2020-02-15,389,22.204578,20.738192,24.152405
2020-02-16,389,22.210732,20.626057,24.296608
2020-02-17,389,22.255342,20.436619,24.267208
2020-02-18,389,22.33375,20.37548,24.242548
2020-02-19,389,22.391008,20.412437,24.278507
2020-02-20,389,22.416697,20.409693,24.287178
2020-02-21,389,22.424446,20.50803,24.281097
2020-02-22,389,22.590656,20.693909,24.444157
2020-02-23,389,22.447582,20.47136,24.073952
2020-02-24,389,22.012737,20.379713,23.58515
2020-02-25,389,21.885933,20.258492,23.355114
2020-02-26,389,21.845932,20.241533,23.158352
2020-02-27,389,21.862267,20.343662,23.232294
2020-02-28,389,21.96813,20.551975,23.410576
2020-02-29,389,22.179796,20.949123,23.688854
2020-03-01,389,22.07694,20.651329,23.7455
2020-03-02,389,21.873463,20.27634,23.507505
2020-03-03,389,22.154037,20.321766,23.876085
2020-03-04,389,22.327394,20.325554,24.108261
2020-03-05,389,22.620829,20.620966,24.477886
2020-03-06,389,22.74871,20.753992,24.649792
2020-03-07,389,22.780798,20.733788,24.657997
2020-03-08,389,22.588514,20.670967,24.448826
2020-03-09,389,22.450932,20.600853,24.183521
2020-03-10,389,22.35596,20.607237,24.012299
2020-03-11,389,22.393555,20.720308,23.848982
2020-03-12,389,22.468658,20.831532,24.036484
2020-03-13,389,22.79453,21.156378,24.511257
2020-03-14,389,22.734825,21.017664,24.690208
2020-03-15,389,22.68296,20.956371,24.676924
2020-03-16,389,22.489298,20.569973,24.372551
2020-03-17,389,22.493532,20.508669,24.219044
2020-03-18,389,22.593803,20.635256,24.272778
2020-03-19,389,22.52139,20.553682,24.145569
2020-03-20,389,22.353085,20.448362,23.899315
2020-03-21,389,22.319967,20.571716,23.909836
2020-03-22,389,22.246593,20.601582,23.755821
2020-03-23,389,22.38811,20.794533,23.876156
2020-03-24,389,22.303932,20.798637,23.66214
2020-03-25,389,22.204826,20.771866,23.595016
2020-03-26,389,22.176165,20.673002,23.6958
2020-03-27,389,22.084375,20.518663,23.66808
2020-03-28,389,21.963655,20.313526,23.653131
2020-03-29,389,21.973463,20.264093,23.69312
2020-03-30,389,21.988503,20.169254,23.749668
2020-03-31,389,22.009653,20.086725,23.677143
2020-04-01,389,22.206,20.174026,23.886608
2020-04-02,389,21.982046,19.89574,23.551815
2020-04-03,389,21.949377,19.948997,23.561153
2020-04-04,389,22.20305,20.3964,23.906307
2020-04-05,389,22.59069,20.874435,24.38831
2020-04-06,389,22.646843,20.912523,24.201242
2020-04-07,389,22.558275,21.043907,23.999268
2020-04-08,389,22.694681,21.108702,24.234766
2020-04-09,389,22.71656,21.011976,24.62615
2020-04-10,389,22.623566,20.760963,24.539164
2020-04-11,389,22.737583,20.798214,24.732367
2020-04-12,389,22.73417,20.698963,24.742796
2020-04-13,389,22.612133,20.548527,24.548653
2020-04-14,389,22.310638,20.214409,24.020988
2020-04-15,389,22.244732,20.210194,23.712093
2020-04-16,389,22.341145,20.41845,23.676163
2020-04-17,389,22.456558,20.665903,23.793674
2020-04-18,389,22.349295,20.545074,23.784498
2020-04-19,389,22.184746,20.577446,23.618433
2020-04-20,389,22.207314,20.75362,23.663465
2020-04-21,389,22.095375,20.643625,23.702957
2020-04-22,389,21.961372,20.356697,23.59848
2020-04-23,389,21.95356,20.229458,23.633734
2020-04-24,389,21.984413,20.150772,23.733343
2020-04-25,389,22.06455,20.129864,23.812805
2020-04-26,389,22.260403,20.25358,24.030525
2020-04-27,389,22.313225,20.233017,24.177607
2020-04-28,389,22.228004,20.072979,24.030678
2020-04-29,389,22.29876,20.149145,24.023283
2020-04-30,389,22.200819,19.988852,23.812569
2020-05-01,389,21.961407,19.79713,23.41838
2020-05-02,389,21.895422,19.931156,23.30655
2020-05-03,389,21.820375,19.997849,23.204441
2020-05-04,389,21.81126,20.178099,23.301994
2020-05-05,389,21.948435,20.424402,23.531006
2020-05-06,389,22.002617,20.315266,23.896654
2020-05-07,389,22.054695,20.132107,23.95181
2020-05-08,389,22.363197,20.313272,24.320583
2020-05-09,389,22.732767,20.582533,24.706726
2020-05-10,389,22.925844,20.741901,24.926592
2020-05-11,389,22.92717,20.74857,24.895859
2020-05-12,389,22.705948,20.514545,24.556477
2020-05-13,389,22.396221,20.170574,23.934443
2020-05-14,389,22.12194,19.992458,23.610413
2020-05-15,389,22.037054,20.010979,23.49564
2020-05-16,389,22.077333,20.346622,23.58921
2020-05-17,389,22.30773,20.827301,23.815193
2020-05-18,389,22.505484,20.967297,24.276909
2020-05-19,389,22.443745,20.703438,24.307377
2020-05-20,389,22.413357,20.530996,24.393723
2020-05-21,389,22.51949,20.449896,24.409328
2020-05-22,389,22.672173,20.517624,24.832954
2020-05-23,389,22.600557,20.315237,24.746895
2020-05-24,389,22.652563,20.321259,24.867214
2020-05-25,389,22.615425,20.252592,24.794117
