Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,114,27.780945,26.792648,28.684937
2020-01-02,114,27.019867,25.450642,28.502434
2020-01-03,114,26.74877,25.358025,28.363134
2020-01-04,114,26.91766,25.718592,28.778194
2020-01-05,114,26.860157,25.398638,28.673721
2020-01-06,114,26.918983,25.224434,28.84039
2020-01-07,114,27.185446,25.413269,29.170921
2020-01-08,114,27.528725,25.538748,29.577602
2020-01-09,114,27.839794,25.628876,29.987202
2020-01-10,114,27.68092,25.57389,29.730595
2020-01-11,114,27.695576,25.460163,29.75757
2020-01-12,114,27.612549,25.542284,29.625765
2020-01-13,114,27.550741,25.48191,29.43071
2020-01-14,114,27.487068,25.586254,29.031725
2020-01-15,114,27.228626,25.399633,28.59171
2020-01-16,114,27.50464,25.45076,29.025896
2020-01-17,114,27.181269,25.803478,28.927122
2020-01-18,114,26.837282,25.49038,28.798845
2020-01-19,114,27.013363,25.44806,29.026829
2020-01-20,114,27.446419,25.708109,29.498674
2020-01-21,114,27.779997,25.859035,29.811935
2020-01-22,114,27.757309,25.646118,29.697056
2020-01-23,114,27.599712,25.594463,29.521606
2020-01-24,114,27.660172,25.556572,29.589952
2020-01-25,114,27.70509,25.689018,29.57621
2020-01-26,114,27.70361,25.741104,29.473526
2020-01-27,114,27.475597,25.705345,29.036665
2020-01-28,114,27.287733,25.491117,28.75419
2020-01-29,114,27.210985,25.505278,28.434006
2020-01-30,114,27.05343,25.538294,28.397005
2020-01-31,114,26.869007,25.414295,28.361046
2020-02-01,114,26.80561,25.596539,28.411964
2020-02-02,114,27.199368,25.945967,28.98604
2020-02-03,114,27.159092,25.445536,28.97171
2020-02-04,114,27.130308,25.260727,28.956638
2020-02-05,114,27.421879,25.478203,29.40623
2020-02-06,114,27.59639,25.572126,29.593388
2020-02-07,114,27.766935,25.733936,29.823498
2020-02-08,114,27.849728,25.776012,29.897163
2020-02-09,114,27.615688,25.759619,29.433989
2020-02-10,114,27.433943,25.425674,29.415993
2020-02-11,114,27.466547,25.630821,29.191225
2020-02-12,114,27.42759,25.727583,28.861048
2020-02-13,114,27.403502,25.780743,28.925602
2020-02-14,114,27.44622,26.119034,29.1302
2020-02-15,114,27.243027,25.815369,29.131374
2020-02-16,114,27.267603,25.699253,29.29503
2020-02-17,114,27.336857,25.52478,29.288073
2020-02-18,114,27.443176,25.483448,29.288326
2020-02-19,114,27.504684,25.571041,29.328564
2020-02-20,114,27.534445,25.56903,29.335283
2020-02-21,114,27.538088,25.65281,29.339626
2020-02-22,114,27.707054,25.703617,29.513874
2020-02-23,114,27.56707,25.794933,29.108358
2020-02-24,114,27.10385,25.599993,28.586355
2020-02-25,114,26.966537,25.428429,28.36197
2020-02-26,114,26.909779,25.38669,28.15585
2020-02-27,114,26.926031,25.46785,28.210629
2020-02-28,114,27.035301,25.650085,28.414726
2020-02-29,114,27.267767,26.034037,28.732258
2020-03-01,114,27.176252,25.750198,28.809088
2020-03-02,114,26.973,25.367443,28.603388
2020-03-03,114,27.29345,25.432133,28.988636
2020-03-04,114,27.468418,25.452702,29.20341
2020-03-05,114,27.741571,25.74196,29.554382
2020-03-06,114,27.8657,25.893848,29.716255
2020-03-07,114,27.877064,25.847305,29.694397
2020-03-08,114,27.65392,25.797138,29.440876
2020-03-09,114,27.499557,25.728594,29.162195
2020-03-10,114,27.398613,25.681274,28.995644
2020-03-11,114,27.442627,25.807713,28.829205
2020-03-12,114,27.522362,25.928045,29.028017
2020-03-13,114,27.86208,26.25081,29.545918
2020-03-14,114,27.815392,26.127707,29.7295
2020-03-15,114,27.759937,26.013245,29.732458
2020-03-16,114,27.598763,25.661036,29.446894
2020-03-17,114,27.578543,25.561699,29.261375
2020-03-18,114,27.667265,25.706474,29.294842
2020-03-19,114,27.5942,25.639587,29.156754
2020-03-20,114,27.378576,25.470245,28.860893
2020-03-21,114,27.315752,25.59702,28.850235
2020-03-22,114,27.259132,25.701157,28.69785
2020-03-23,114,27.416618,25.904194,28.836243
2020-03-24,114,27.336733,25.932611,28.618992
2020-03-25,114,27.236485,25.818401,28.560684
2020-03-26,114,27.212193,25.749908,28.666449
2020-03-27,114,27.120546,25.583696,28.661144
2020-03-28,114,26.993553,25.359531,28.647278
2020-03-29,114,27.015388,25.319862,28.716055
2020-03-30,114,27.038923,25.236282,28.804642
2020-03-31,114,27.074652,25.169125,28.736425
2020-04-01,114,27.299526,25.222084,28.949009
2020-04-02,114,27.062601,24.978746,28.592798
2020-04-03,114,27.007372,25.056063,28.567554
