Date,channel_id,daily_avg,daily_min,daily_max
2020-01-01,165,45.562187,44.487465,46.513912
2020-01-02,165,44.791794,43.16552,46.336792
2020-01-03,165,44.516697,43.08004,46.199295
2020-01-04,165,44.68776,43.4346,46.616104
2020-01-05,165,44.632835,43.115997,46.509605
2020-01-06,165,44.691185,42.93271,46.680748
2020-01-07,165,44.957714,43.119644,47.011467
2020-01-08,165,45.30386,43.24362,47.42092
2020-01-09,165,45.612732,43.266235,47.83088
2020-01-10,165,45.451134,43.27759,47.577065
2020-01-11,165,45.463795,43.15882,47.602657
2020-01-12,165,45.381,43.225468,47.47348
2020-01-13,165,45.318497,43.188393,47.274475
2020-01-14,165,45.25563,43.29871,46.87573
2020-01-15,165,44.99774,43.106133,46.43171
2020-01-16,165,45.272263,43.160473,46.860077
2020-01-17,165,44.95071,43.51703,46.775265
2020-01-18,165,44.605743,43.20096,46.64427
2020-01-19,165,44.785378,43.156433,46.871872
2020-01-20,165,45.216595,43.41359,47.34169
2020-01-21,165,45.552853,43.563484,47.65573
2020-01-22,165,45.5334,43.34944,47.54081
2020-01-23,165,45.371635,43.357193,47.365456
2020-01-24,165,45.42891,43.25969,47.434654
2020-01-25,165,45.474426,43.39248,47.420483
2020-01-26,165,45.472794,43.444576,47.316597
2020-01-27,165,45.246475,43.404854,46.878136
2020-01-28,165,45.05797,43.199173,46.594986
2020-01-29,165,44.98161,43.223694,46.27058
2020-01-30,165,44.82517,43.259758,46.22912
2020-01-31,165,44.640873,43.135876,46.19799
2020-02-01,165,44.575394,43.320984,46.244865
2020-02-02,165,44.969383,43.646866,46.813347
2020-02-03,165,44.934155,43.164192,46.805836
2020-02-04,165,44.90547,42.977394,46.79151
2020-02-05,165,45.195503,43.18502,47.244713
2020-02-06,165,45.37297,43.27912,47.435123
2020-02-07,165,45.543503,43.438732,47.667755
2020-02-08,165,45.62128,43.439697,47.744816
2020-02-09,165,45.38746,43.52426,47.28302
2020-02-10,165,45.200974,43.1241,47.26568
2020-02-11,165,45.234264,43.318302,47.03836
2020-02-12,165,45.196228,43.432137,46.70881
2020-02-13,165,45.17241,43.476173,46.760048
2020-02-14,165,45.22017,43.830284,46.97941
2020-02-15,165,45.009975,43.526695,46.975735
2020-02-16,165,45.03806,43.40918,47.1316
2020-02-17,165,45.11116,43.233597,47.12658
2020-02-18,165,45.217407,43.19084,47.127228
2020-02-19,165,45.278114,43.277603,47.16952
2020-02-20,165,45.31096,43.27563,47.17786
2020-02-21,165,45.313675,43.36096,47.183327
2020-02-22,165,45.479202,43.36563,47.359726
2020-02-23,165,45.341198,43.593567,46.95323
2020-02-24,165,44.87778,43.3077,46.4317
2020-02-25,165,44.73941,43.135,46.20428
2020-02-26,165,44.681854,43.100784,45.998745
2020-02-27,165,44.697952,43.172684,46.05243
2020-02-28,165,44.80691,43.361694,46.253426
2020-02-29,165,45.04086,43.744568,46.569374
2020-03-01,165,44.951046,43.47014,46.63948
2020-03-02,165,44.74577,43.089214,46.428978
2020-03-03,165,45.070168,43.149345,46.8133
2020-03-04,165,45.245533,43.1649,47.033054
2020-03-05,165,45.516438,43.451626,47.39152
2020-03-06,165,45.639565,43.600384,47.55828
2020-03-07,165,45.653156,43.551342,47.540203
2020-03-08,165,45.428173,43.498955,47.28853
2020-03-09,165,45.269394,43.496574,47.010376
2020-03-10,165,45.16562,43.379814,46.844902
2020-03-11,165,45.208847,43.508545,46.67663
2020-03-12,165,45.28749,43.6353,46.874733
2020-03-13,165,45.626175,43.960518,47.391727
2020-03-14,165,45.58512,43.83377,47.576435
2020-03-15,165,45.527145,43.730225,47.574074
2020-03-16,165,45.37104,43.377712,47.28829
2020-03-17,165,45.35365,43.273117,47.10025
2020-03-18,165,45.440563,43.41336,47.134834
2020-03-19,165,45.366837,43.34658,46.99815
2020-03-20,165,45.150497,43.185814,46.704346
